epoch,train_loss,dev_loss,sampled_epochs,final_slot_f1,final_slot_p,final_slot_r,final_intent_acc,final_intent_f1
28,0.02436715075080948,0.41014497727155685,28,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
29,0.021317741520968932,0.40315748937428,29,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
30,0.019068809246112192,0.4260542094707489,30,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
31,0.018117712210265122,0.43825681507587433,31,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
32,0.016492202275964832,0.4399366211146116,32,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
33,0.01500835486887289,0.43331296369433403,33,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
34,0.014270036221880998,0.4435172341763973,34,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
35,0.016530448003738585,0.7032580338418484,35,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
36,0.22279805865670954,0.3555477075278759,36,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
37,0.06469850452350719,0.2970939166843891,37,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
38,0.03211193754271205,0.3075738102197647,38,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
39,0.01891587327367493,0.32563721388578415,39,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
40,0.013074456424718457,0.3346920143812895,40,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
41,0.01064363079744258,0.33907076716423035,41,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
42,0.00910043498401397,0.34270270355045795,42,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
43,0.00873160560316007,0.34716838225722313,43,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
44,0.007411193732072466,0.35201676562428474,44,0.8856694012916739,0.8772475795297372,0.8942544941839972,0.9204927211646137,0.4992589198935328
