epoch,train_loss,dev_loss
0,4.708639621734619,4.027677536010742
1,3.7498624324798584,2.9696738719940186
2,2.5890166759490967,1.4787991046905518
3,1.618613362312317,0.7920787930488586
4,1.1378803253173828,0.5129343867301941
