epoch,train_loss,dev_loss
0,4.6753249168396,3.9912219047546387
1,3.666149377822876,2.77805495262146
2,2.4120070934295654,1.3048365116119385
3,1.4873456954956055,0.6973090767860413
4,1.0608347654342651,0.4652172923088074
5,0.8381581902503967,0.355526864528656
